# T muB eHG nBHG eQGP nBQGP 
0.127003 0.441 0.0016591471160660857 0.0008800822075179155 0.00172467523831519 0.0009420384627094884 
0.126835 0.442 0.0016526062402030346 0.000879898095194898 0.0017183442953037 0.0009421554123560723 
0.126668 0.443 0.0016461761698171075 0.0008796651075900792 0.001712018056728919 0.0009422341874489686 
0.126499 0.444 0.0016395830196611711 0.000879401264627419 0.0017056966179985556 0.0009423073866247028 
0.12633 0.445 0.0016331188875504052 0.0008791393145018608 0.001699380074130126 0.0009423532929330343 
0.126161 0.446 0.001626588295059006 0.0008788558153672948 0.0016930685197495102 0.000942372074039252 
0.125991 0.447 0.0016201969043298102 0.0008785882942358323 0.0016867620490894995 0.0009423741891294902 
0.12582 0.448 0.0016136730302794618 0.0008782619445856875 0.0016804607559883897 0.0009423594197150054 
0.125648 0.449 0.0016071590009841333 0.0008779401481653515 0.0016741647338885531 0.0009423275497150817 
0.125477  0.45 0.0016007439321912163 0.0008775897209060122 0.0016678740758350556 0.0009422585567287424 
0.125304 0.451 0.0015941945259450806 0.0008772997735374971 0.0016615888744742748 0.0009421823286385765 
0.125131 0.452 0.0015877789254017355 0.0008769350111887983 0.0016553092220525376 0.0009420789744427018 
0.124957 0.453 0.0015812550738920298 0.0008764994033246032 0.0016490352104147586 0.0009419581919062624 
0.124783 0.454 0.0015747213870774665 0.0008762095000415367 0.0016427669310031265 0.0009418103819052524 
0.12460800000000001 0.455 0.0015683893892861002 0.0008757476039171529 0.0016365044748557656 0.0009416449909378545 
0.124432 0.456 0.0015618547784070809 0.000875320118961415 0.0016302479326054423 0.0009414618192214972 
0.124256 0.457 0.0015553828094219573 0.0008748877080529532 0.0016239973944782759 0.0009412516534110223 
0.12408 0.458 0.0015490560951412883 0.0008744040387524012 0.0016177529502924535 0.0009410146752945955 
0.123902 0.459 0.0015424556020274156 0.0008739280055548491 0.0016115146894569814 0.0009407686001980261 
0.123724  0.46 0.0015359739531983613 0.0008733596712995681 0.0016052827009704418 0.0009404955800679499 
0.123546 0.461 0.0015296540464236924 0.0008729134808654923 0.001599057073419756 0.0009401958007325776 
0.123367 0.462 0.0015232138266819222 0.0008723641811005184 0.0015928378949789722 0.0009398778424845419 
0.12318699999999999 0.463 0.0015168856129537224 0.0008717827253649662 0.0015866252534080692 0.0009395415223077349 
0.123007 0.464 0.001510409618297715 0.0008712812663595093 0.0015804192360517717 0.0009391785117877657 
0.12282599999999999 0.465 0.0015039772033374342 0.0008706984244744395 0.001574219929838374 0.0009387970267748205 
0.12264499999999999 0.466 0.001497676647028721 0.000870080776595349 0.0015680274212785993 0.0009383889877127578 
0.12246299999999999 0.467 0.0014912278683085743 0.0008694746949117957 0.001561841796464445 0.0009379623692510249 
0.12228 0.468 0.0014848404776515228 0.000868887755635128 0.0015556631410680683 0.0009375170006902176 
0.122097 0.469 0.0014785319550959146 0.00086822184842101 0.0015494915403406766 0.0009370451731054803 
0.121913  0.47 0.001472146962700754 0.0008675654416792923 0.0015433270791114235 0.0009365545032561682 
0.121729 0.471 0.0014657524219462933 0.0008668927214919283 0.0015371698417863432 0.0009360375266822927 
0.12154300000000001 0.472 0.0014593761427024179 0.0008661211484995126 0.001531019912347276 0.0009355088056235475 
0.12135800000000001 0.473 0.0014530448736444187 0.0008654279125001768 0.001524877374350822 0.0009349466352124181 
0.121172 0.474 0.0014467917822618412 0.0008647285185398811 0.0015187423109272987 0.0009343654615938732 
0.120985 0.475 0.0014404029668800707 0.0008638956408068774 0.001512614804779739 0.0009337651315141689 
0.120798 0.476 0.0014340804053297668 0.0008632760455037343 0.0015064949381828699 0.0009331387842762167 
0.12061 0.477 0.0014278457900523656 0.000862475392091274 0.0015003827929821276 0.000932493216758528 
0.120421 0.478 0.0014215754085732555 0.0008616532375554388 0.0014942784505926814 0.0009318282835025843 
0.120232 0.479 0.0014153499822771522 0.0008608167568208215 0.0014881819919984774 0.0009311374806758217 
0.120042  0.48 0.0014090145426456648 0.000859978291723579 0.0014820934977512914 0.0009304272612849199 
0.119852 0.481 0.0014027270156848225 0.0008591412951895047 0.0014760130479697922 0.0009296913565270045 
0.119661 0.482 0.0013966061399639975 0.0008582619321327662 0.0014699407223386358 0.0009289359921571301 
0.11946899999999999 0.483 0.001390217574107539 0.000857401640770246 0.0014638766001075522 0.0009281610355929574 
0.119277 0.484 0.0013840723232650023 0.0008564745065479174 0.0014578207600904733 0.0009273605675371983 
0.11908400000000001 0.485 0.0013778712092904293 0.0008555390487410374 0.0014517732806646547 0.0009265404773189768 
0.11889100000000001 0.486 0.0013716424232881866 0.0008545651512342836 0.0014457342397698144 0.0009256950756420787 
0.118697 0.487 0.0013655098675250787 0.0008536205621637547 0.0014397037149072966 0.0009248300296209709 
0.118503 0.488 0.0013592831419429088 0.0008527222743144577 0.0014336817831392496 0.0009239398776813859 
0.11830800000000001 0.489 0.0013531960495998898 0.0008517197116067502 0.0014276685210878005 0.0009230300669896515 
0.118112  0.49 0.0013470241746248485 0.0008507267162798915 0.0014216640049342663 0.000922100483015942 
0.11791599999999999 0.491 0.0013408651706082876 0.0008496714836110058 0.0014156683104183767 0.0009211460025717203 
0.11771899999999999 0.492 0.0013347504485508451 0.0008486839237756577 0.0014096815128374907 0.0009201717475742575 
0.117522 0.493 0.0013286685394295699 0.0008476929224936036 0.0014037036870458517 0.0009191728172661214 
0.117324 0.494 0.0013225776023530014 0.000846564908041849 0.0013977349074538567 0.0009181541188936045 
0.117125 0.495 0.001316504346283643 0.0008455115320312761 0.0013917752480273142 0.0009171155510704386 
0.116926 0.496 0.0013104852025474802 0.0008444295279513843 0.0013858247822867513 0.0009160525433750264 
0.116727 0.497 0.001304501422562435 0.0008432792009185931 0.001379883583306709 0.0009149653196545997 
0.11652599999999999 0.498 0.0012983775154969208 0.000842130525420379 0.0013739517237150655 0.000913862625113065 
0.116326 0.499 0.0012923980600495783 0.0008410474607528611 0.0013680292756923687 0.0009127315863645386 
0.11612399999999999   0.5 0.0012863851865307567 0.0008398309432983216 0.001362116310971191 0.0009115848973645795 
0.115922 0.501 0.001280382334547691 0.0008385632282350824 0.0013562129008354818 0.0009104142654657806 
0.11572 0.502 0.0012744482231200412 0.0008374828640702902 0.0013503191161199546 0.0009092199193295042 
0.11551600000000001 0.503 0.001268488919693693 0.0008362581770860775 0.0013444350272094762 0.000908009569742102 
0.115313 0.504 0.0012626133105625619 0.0008351011350964996 0.0013385607040384783 0.0009067719152947425 
0.11510899999999999 0.505 0.0012566848886766066 0.0008338041289381287 0.0013326962160903674 0.0009055145670626894 
0.11490399999999999 0.506 0.0012507571697807644 0.0008326007880097502 0.0013268416323969723 0.000904237452084674 
0.114698 0.507 0.001244851677202754 0.0008312821346472039 0.0013209970215379884 0.0009029405005313315 
0.11449200000000001 0.508 0.001238977145386909 0.0008299657630470995 0.0013151624516404448 0.0009016204097432809 
0.114286 0.509 0.0012331439849360176 0.000828690037447283 0.001309337990378184 0.0009002774142605605 
0.114079  0.51 0.001227341543450288 0.0008273702213443198 0.0013035237049713524 0.0008989147869766668 
0.113871 0.511 0.001221549734280136 0.000825919667463948 0.0012977196621859071 0.0008975324681841773 
0.113663 0.512 0.0012157638848187605 0.0008246067127687198 0.0012919259283331458 0.0008961275580344981 
0.113454 0.513 0.001209949406910831 0.0008232903354025088 0.0012861425692692336 0.0008947030404464213 
0.113245 0.514 0.0012042079200456615 0.0008219029695888811 0.0012803696503947597 0.000893256213315683 
0.113035 0.515 0.0011984484542898234 0.0008205326864700974 0.001274607236654301 0.000891789870315465 
0.11282500000000001 0.516 0.0011927823218827864 0.0008191074251637522 0.001268855392536001 0.0008903015044706903 
0.112614 0.517 0.00118706542065959 0.0008176613023168968 0.0012631141820711597 0.000888793721778693 
0.112402 0.518 0.0011813064801639193 0.0008161974263658385 0.0012573836688338491 0.000887266480799166 
0.11219 0.519 0.001175647619037051 0.0008147677425556487 0.0012516639159405268 0.0008857175635070478 
0.11197700000000001  0.52 0.001169938802292242 0.0008132402708022711 0.0012459549860496775 0.0008841492998149463 
0.111764 0.521 0.0011642965212042028 0.0008117285536121859 0.001240256941361459 0.0008825596606323711 
0.111551 0.522 0.001158740188308945 0.0008103468395547499 0.0012345698436173683 0.0008809488891049203 
0.111336 0.523 0.001153125826833013 0.0008087723272284275 0.0012288937540999188 0.0008793208579429145 
0.111122 0.524 0.0011475910751358844 0.0008072155559358963 0.001223228733632334 0.0008776700957153613 
0.110906 0.525 0.0011419885874093454 0.000805625593046354 0.0012175748425782508 0.0008760020240874974 
0.11069 0.526 0.001136501792011522 0.0008040659134064648 0.0012119321408414407 0.0008743132603555377 
0.110474 0.527 0.0011309852378892163 0.0008025168980338439 0.0012063006878655469 0.0008726040513260518 
0.11025700000000001 0.528 0.0011254353541409407 0.0008008877505887822 0.0012006805426338252 0.0008708760164114742 
0.11004000000000001 0.529 0.0011200046018977265 0.0007993335620951071 0.0011950717636689118 0.0008691278552727418 
0.109822  0.53 0.0011145589551546135 0.0007976626090306768 0.0011894744090325984 0.0008673610163356362 
0.10960299999999999 0.531 0.0011090253919660215 0.0007960500429781093 0.0011838885363256186 0.0008655754910890502 
0.109384 0.532 0.0011036129654543668 0.0007943779271540843 0.0011783142026874536 0.0008637702424299367 
0.10916500000000001 0.533 0.0010982653349347084 0.0007927823557985482 0.0011727514647961463 0.0008619455196397234 
0.10894499999999999 0.534 0.0010928349851085759 0.0007910860092212029 0.0011672003788681404 0.0008601024368486724 
0.108724 0.535 0.0010874616735809012 0.0007893452682633571 0.0011616610006581105 0.0008582409952727552 
0.108503 0.536 0.0010821303389820696 0.0007876425928018961 0.0011561333854588354 0.0008563604978763925 
0.108281 0.537 0.0010767794555548238 0.000785920226985093 0.001150617588101061 0.0008544618161117184 
0.108059 0.538 0.001071444860236816 0.0007841931838808053 0.0011451136629533857 0.0008525444189777547 
0.107836 0.539 0.0010660843660392385 0.0007823949692691998 0.0011396216639221663 0.000850609018737746 
0.107613  0.54 0.0010608144851787442 0.0007806821025824547 0.0011341416444514225 0.0008486552476184 
0.10739 0.541 0.0010556498668408915 0.0007788956119639576 0.0011286736575227667 0.0008466833575761352 
0.107166 0.542 0.0010504156423727185 0.0007771348119364766 0.0011232177556553477 0.0008446938263500478 
0.10694100000000001 0.543 0.0010452123199478044 0.0007752358759511697 0.0011177739909057956 0.0008426866742625947 
0.10671599999999999 0.544 0.0010399658505608784 0.0007734802925081691 0.0011123424148681911 0.0008406618511929582 
0.10649 0.545 0.0010347981989859733 0.0007716205485427079 0.0011069230786740526 0.0008386196086177187 
0.106264 0.546 0.0010296477514222147 0.0007697794404355041 0.0011015160329923188 0.0008365600511681737 
0.106037 0.547 0.001024459863984051 0.0007679137087308156 0.0010961213280293652 0.0008344832821156096 
0.10581 0.548 0.001019379440656489 0.0007660388347030624 0.0010907390135290141 0.0008323895579975794 
0.105583 0.549 0.001014301739416625 0.0007641949696047154 0.0010853691387725764 0.0008302791327074756 
0.105355  0.55 0.0010091988023704466 0.0007623141113019978 0.001080011752578895 0.0008281518915015029 
0.10512600000000001 0.551 0.0010041127604226187 0.0007604097781198225 0.001074666903304401 0.0008260078686751556 
0.104897 0.552 0.0009990076274473158 0.0007583942759892721 0.001069334638843194 0.0008238475928095628 
0.104667 0.553 0.0009940033590781854 0.000756490392844188 0.0010640150066271224 0.0008216707117289248 
0.104437 0.554 0.0009889980348748233 0.0007545650427093004 0.0010587080536258824 0.0008194778929745491 
0.104207 0.555 0.0009840474010936644 0.0007526300654533221 0.0010534138263471327 0.0008172693643606257 
0.103976 0.556 0.0009790459436665162 0.0007506068582458183 0.0010481323708366218 0.0008150445670397797 
0.103745 0.557 0.0009741024297579843 0.0007486918255113858 0.0010428637326783177 0.0008128043781652375 
0.10351300000000001 0.558 0.0009691361194466002 0.0007466669126513781 0.0010376079569945687 0.000810548104794669 
0.10328 0.559 0.0009642156956634675 0.0007446225131567787 0.001032365088446263 0.000808275774463765 
0.103048  0.56 0.0009593681688763606 0.000742665068112408 0.0010271351712330017 0.0008059895230304298 
0.10281399999999999 0.561 0.0009543839677544745 0.000740581505071544 0.0010219182490932997 0.0008036864213448511 
0.102581 0.562 0.000949574270101334 0.0007385919030997106 0.0010167143653047731 0.0008013698555434978 
0.102346 0.563 0.0009446828973897835 0.0007364606510909224 0.0010115235626843714 0.00079903650746326 
0.102112 0.564 0.000939881697426158 0.0007344632054447625 0.0010063458835885897 0.0007966901528443309 
0.101877 0.565 0.0009350454881257476 0.0007323467457224912 0.0010011813699137208 0.0007943284642012622 
0.10164100000000001 0.566 0.0009302305824729768 0.0007302528538039996 0.000996030063096105 0.0007919514818608535 
0.101405 0.567 0.0009254869965909955 0.0007281731779150966 0.0009908920041123898 0.0007895607451821865 
0.101169 0.568 0.0009207479153059447 0.0007260501105464135 0.0009857672334798236 0.0007871564829215346 
0.10093200000000001 0.569 0.0009159667974331603 0.0007239012363043206 0.0009806557912565318 0.0007847373054473852 
0.10069499999999999  0.57 0.0009112513228747965 0.0007218089260513979 0.0009755577170418261 0.0007823049378674764 
0.10045699999999999 0.571 0.000906559896998416 0.0007196496034309752 0.0009704730499765256 0.0007798578718780487 
0.10021899999999999 0.572 0.0009018445775181703 0.00071751649052092 0.0009654018287432757 0.0007773979539029746 
0.09998059999999999 0.573 0.000897159943636927 0.0007153182108260908 0.0009603440915668961 0.0007749246709168718 
0.0997416 0.574 0.0008924764261987351 0.0007131855015297146 0.0009552998762147321 0.0007724377993708561 
0.0995023 0.575 0.0008878804526399152 0.000710987341513516 0.0009502692199970223 0.0007699380542127123 
0.0992625 0.576 0.0008832517420509737 0.0007087875219287461 0.0009452521597672691 0.0007674252076329767 
0.09902230000000001 0.577 0.0008786533686573941 0.0007065957874608736 0.0009402487319226386 0.0007648996110399108 
0.0987817 0.578 0.0008740480469839102 0.0007043675690832464 0.0009352589724043571 0.0007623614253781555 
0.09854059999999999 0.579 0.000869512724719411 0.0007021203502289451 0.0009302829166981252 0.0007598105934163204 
0.0982992  0.58 0.0008649237232408673 0.0006999159920626346 0.0009253205998345475 0.0007572477091352348 
0.0980574 0.581 0.0008603742365619303 0.0006976579793423662 0.0009203720563895677 0.0007546727217138512 
0.0978151 0.582 0.0008558342200903926 0.0006954071569477049 0.0009154373204849224 0.0007520855595138468 
0.0975725 0.583 0.0008513614730944879 0.000693125213639816 0.0009105164257885999 0.0007494868499088151 
0.0973295 0.584 0.0008468789661619549 0.0006908928369047928 0.0009056094055153184 0.0007468765274231908 
0.09708610000000001 0.585 0.000842377895695975 0.0006885857190339223 0.0009007162924270111 0.0007442547563702079 
0.09684229999999999 0.586 0.0008379047347226483 0.0006862900137905349 0.0008958371188333221 0.0007416217015025502 
0.0965981 0.587 0.0008334744836435608 0.0006839692769531432 0.0008909719165921192 0.000738977528001798 
0.0963535 0.588 0.0008290553383793804 0.0006816691675543488 0.0008861207171100143 0.0007363224014678379 
0.09610850000000001 0.589 0.0008246056707200988 0.0006793583870747757 0.0008812835513428985 0.000733656487908239 
0.09586320000000001  0.59 0.0008201900614216514 0.0006770176305594588 0.0008764604497964853 0.0007309802279363231 
0.09561750000000001 0.591 0.0008158253512773383 0.0006746857626781113 0.000871651442526865 0.0007282935234903963 
0.0953714 0.592 0.0008114522305679508 0.0006723564132063866 0.00086685655914108 0.0007255965415540245 
0.095125 0.593 0.0008071030690994574 0.00067001123096847 0.0008620758287976981 0.0007228897375305331 
0.09487820000000001 0.594 0.0008027522934322906 0.000667613397120095 0.000857309280207408 0.0007201730000549318 
0.094631 0.595 0.0007984081131529318 0.000665237647987424 0.0008525569416336175 0.0007174464969918275 
0.09438339999999999 0.596 0.0007941091379993506 0.000662894740393263 0.0008478188408930745 0.0007147103965389236 
0.0941356 0.597 0.0007898432580784431 0.0006605034650086105 0.0008430950053564848 0.0007119654785288997 
0.09388729999999999 0.598 0.0007855285466406972 0.0006581184786656137 0.0008383854619491558 0.0007092110075708045 
0.0936387 0.599 0.0007812665698777257 0.0006556924093411103 0.0008336902371516396 0.0007064477680514498 
0.0933898   0.6 0.0007770392420303501 0.0006533140079853581 0.000829009357000394 0.0007036759415880269 
0.0931405 0.601 0.0007727970986346115 0.0006508941940885541 0.0008243428470884542 0.0007008953874365365 
0.0928908 0.602 0.0007685578003871734 0.0006484548253710831 0.0008196907325661145 0.0006981062750249686 
0.0926408 0.603 0.0007643409431537135 0.0006460285242965143 0.0008150530381416177 0.0006953091042601494 
0.0923905 0.604 0.0007601201221406214 0.0006435695577039928 0.0008104297880818621 0.0006925040567208131 
0.0921399 0.605 0.0007560819438618763 0.0006411379203823067 0.0008058210062131161 0.0006896913138582571 
0.09188890000000001 0.606 0.0007518360680666874 0.0006386940310703855 0.0008012267159217406 0.0006868707153091061 
0.0916376 0.607 0.0007475244628886755 0.0006362211162000243 0.0007966469401549311 0.0006840427765235812 
0.091386 0.608 0.00074340027623531 0.0006337741861224925 0.0007920817014214599 0.0006812076786953535 
0.091134 0.609 0.0007394501641438377 0.0006313045292900584 0.0007875310217924363 0.0006783652502597515 
0.0908817  0.61 0.0007352965192023689 0.000628802519027715 0.0007829949229020751 0.0006755160176249182 
0.09062909999999999 0.611 0.0007311682677832571 0.0006263172533842224 0.0007784734259484802 0.0006726601616362644 
0.0903762 0.612 0.000727164901403357 0.0006238322637550596 0.0007739665516944263 0.0006697978629426148 
0.09012300000000001 0.613 0.0007229686614380849 0.0006213418673570527 0.0007694743204681679 0.0006669293019865482 
0.0898695 0.614 0.0007189646232747373 0.000618842861167487 0.0007649967521642483 0.0006640546589947421 
0.0896156 0.615 0.0007150074246244162 0.0006163267078228069 0.0007605338662443191 0.0006611737411723439 
0.08936150000000001 0.616 0.0007109843572126604 0.0006138180836041913 0.0007560856817379742 0.0006582874707196637 
0.08910710000000001 0.617 0.000706982897423355 0.0006112960894080708 0.0007516522172435962 0.0006553956575788268 
0.0888523 0.618 0.000703015621758825 0.0006087278702657318 0.0007472334909292031 0.0006524980989238387 
0.0885973 0.619 0.0006990581490726468 0.0006062203257027978 0.0007428295205333147 0.0006495957349621617 
0.088342  0.62 0.0006947649452465679 0.0006037130671772561 0.0007384403233658304 0.0006466883653689926 
0.0880864 0.621 0.0006910203683673351 0.0006011704993765675 0.0007340659163089057 0.0006437761685897855 
0.0878305 0.622 0.0006871793479223085 0.000598613506668361 0.0007297063158178515 0.0006408593227772103 
0.0875743 0.623 0.0006830201323333741 0.0005960628571934231 0.0007253615379220356 0.0006379380057815917 
0.08731789999999999 0.624 0.0006791024330072145 0.0005935160026115991 0.0007210315982258006 0.0006350127942362952 
0.0870611 0.625 0.0006752781230722594 0.0005909380754811474 0.0007167165119093852 0.0006320830697987391 
0.08680410000000001 0.626 0.0006711062357242465 0.0005883429728014125 0.0007124162937298572 0.0006291498100584495 
0.08654680000000001 0.627 0.0006673788057658145 0.0005857861207732737 0.000708130958022062 0.0006262127922939923 
0.0862893 0.628 0.0006636643519829688 0.0005832294961196341 0.0007038605186995722 0.0006232726017952426 
0.0860315 0.629 0.0006595400223790408 0.00058065088621947 0.0006996049892556553 0.0006203290097606261 
0.0857734  0.63 0.000655705210725217 0.0005780311382904638 0.0006953643827642455 0.000617382191317757 
0.08551510000000001 0.631 0.0006519326897296321 0.0005754791451409028 0.0006911387118809254 0.0006144327375069417 
0.0852565 0.632 0.0006480932153977052 0.0005728584935864952 0.0006869279888439211 0.000611480410860289 
0.0849976 0.633 0.0006444040175550721 0.0005702555769480964 0.0006827322254751049 0.0006085253851791805 
0.08473850000000001 0.634 0.0006404701086070031 0.000567661777339234 0.0006785514331810062 0.0006055682566638911 
0.0844792 0.635 0.0006368114443002481 0.0005650676087921537 0.0006743856229538332 0.0006026092044751289 
0.0842196 0.636 0.0006328780261534153 0.0005624475001382725 0.0006702348053725053 0.0005996479801536951 
0.0839597 0.637 0.0006291383490757536 0.0005597903598668264 0.0006660989906036917 0.0005966847554986155 
0.0836996 0.638 0.0006255950428751827 0.0005572041141199971 0.0006619781884028626 0.0005937201325703734 
0.08343930000000001 0.639 0.0006216138103934829 0.0005546094224686992 0.0006578724081153473 0.0005907542877891858 
0.08317870000000001  0.64 0.0006178309887838383 0.0005519879827056171 0.0006537816586774039 0.0005877869624714844 
0.082918 0.641 0.000614054163419911 0.0005493207273946152 0.0006497059486172938 0.0005848191983623725 
0.08265689999999999 0.642 0.0006104962878686787 0.0005467333591699953 0.0006456452860563724 0.0005818498615387889 
0.0823957 0.643 0.0006067849814919451 0.0005441079323713445 0.0006415996787101812 0.0005788804335178056 
0.0821342 0.644 0.000602997634832485 0.0005414793376567664 0.0006375691338895558 0.0005759102099443193 
0.0818725 0.645 0.0005994039842376325 0.0005387970053042712 0.000633553658501736 0.0005729398004480888 
0.0816106 0.646 0.0005957931319794685 0.0005361684615327898 0.0006295532590514924 0.0005699693761169664 
0.0813484 0.647 0.000591997090011393 0.0005335321506797666 0.0006255679416422522 0.0005669986619475788 
0.08108610000000001 0.648 0.0005884856481935721 0.0005309089770421044 0.000621597711977247 0.0005640287165113994 
0.08082349999999999 0.649 0.0005846326427300056 0.0005282430321009192 0.0006176425753606552 0.0005610588166160783 
0.0805608  0.65 0.0005812065629933862 0.0005256045683814404 0.000613702536698763 0.0005580900245194803 
0.08029779999999999 0.651 0.0005776307047559962 0.0005229641646596931 0.0006097776005011305 0.0005551216101312264 
0.0800346 0.652 0.0005739393158286286 0.0005203201993038532 0.0006058677708817664 0.0005521541874799582 
0.07977119999999999 0.653 0.0005703597784953232 0.0005176323064827046 0.0006019730515603106 0.0005491879218213006 
0.0795076 0.654 0.0005668209233639658 0.0005149953620921371 0.0005980934458632289 0.0005462229775293044 
0.07924379999999999 0.655 0.000563260842854509 0.000512348356420165 0.0005942289567250099 0.000543259518090302 
0.0789799 0.656 0.0005596256957043645 0.0005096615615023336 0.0005903795866893751 0.0005402981615979603 
0.0787157 0.657 0.0005561142403778471 0.0005070142654595942 0.0005865453379104987 0.0005373381596235285 
0.0784513 0.658 0.0005526009400331932 0.0005043629060359806 0.0005827262121542294 0.0005343801275235446 
0.0781868 0.659 0.0005490296467698543 0.0005017113242621635 0.000578922210799325 0.0005314246831650427 
0.07792199999999999  0.66 0.0005456247179688434 0.0004990156049711809 0.0005751333348386953 0.0005284710702521931 
0.0776571 0.661 0.0005420194359236915 0.0004963436231805032 0.000571359584880651 0.0005255203634327511 
0.077392 0.662 0.0005386138791845281 0.0004937022601077507 0.0005676009611501617 0.0005225722616713927 
0.07712680000000001 0.663 0.0005351729638635164 0.0004910761335622044 0.0005638574634901224 0.0005196273816041335 
0.0768613 0.664 0.0005317482872252484 0.0004884060704802805 0.0005601290913626277 0.0005166849576194217 
0.07659569999999999 0.665 0.0005281850291886616 0.00048564565644110594 0.0005564158438502495 0.0005137460655170895 
0.07632989999999999 0.666 0.000524782950077684 0.0004829846094076578 0.0005527177196573337 0.00051081039772536 
0.07606399999999999 0.667 0.000521291827208862 0.0004802786352861057 0.0005490347171112926 0.0005078785687842637 
0.0757978 0.668 0.0005177178638804778 0.0004777442072697624 0.0005453668341639088 0.0005049498052521977 
0.0755316 0.669 0.0005145264718659109 0.00047488432181775394 0.0005417140683926536 0.0005020256455276146 
0.0752651  0.67 0.0005111498783826895 0.0004723647941440189 0.0005380764170019994 0.0004991048502757505 
0.07499850000000001 0.671 0.0005075052959076021 0.00046962782924901437 0.0005344538768247566 0.0004961884938921522 
0.0747318 0.672 0.0005043739522878174 0.00046704448517860206 0.000530846444323401 0.0004932767239237127 
0.0744648 0.673 0.0005009870924088936 0.0004643355567431873 0.0005272541155914213 0.0004903687590739828 
